"ID","MacAddress","Longitude","Latitude","RSSI1","MNC1","IMSI1","CELLID1","RSSI2","MNC2","IMSI2","CELLID2","CreateTime","IsCheckPoint","IsUsed","Speed"
59512768,"001970C1192B",120.516648,24.021482,-66,92,466924251106576,131778317,NA,NA,NA,NA,2016-08-01 00:00:41,0,0,96
59512769,"001970C13F61",120.820551,24.524389,-64,92,466924251104904,106919969,-150,0,NA,21198852,2016-08-01 00:00:41,0,0,NA
59512770,"001970A2F1A4",120.44812,23.652207,-64,92,466924100841080,132401441,NA,NA,NA,NA,2016-08-01 00:00:42,0,0,89
59512771,"001970C14161",120.452289,23.661244,-64,1,466011500791418,0,-150,0,NA,29717214,2016-08-01 00:00:42,0,0,NA
59512772,"001970C14195",120.614619,24.106505,-71,92,466924251104965,27130964,-150,0,NA,46240200,2016-08-01 00:00:43,0,0,NA
59512773,"001970C14015",120.502013,23.935288,-69,1,466011501250256,39427808,-150,0,NA,39411777,2016-08-01 00:00:43,0,0,NA
59512774,"001970C13F63",0,0,-62,92,466924251104909,16512653,-150,0,NA,17700388,2016-08-01 00:00:44,0,0,NA
59512775,"001970A2F1D8",0,0,-51,92,466924100841178,30289165,NA,NA,NA,NA,2016-08-01 00:00:45,0,0,NA
59512776,"001970C1424F",120.277146,22.646947,-76,92,466924251104998,46209365,-150,0,NA,54760522,2016-08-01 00:00:45,0,0,NA
59512777,"001970C11697",121.769259,24.697784,-54,97,466977100566650,68608881,NA,NA,NA,NA,2016-08-01 00:00:45,0,0,0
59512778,"001970C11CF7",121.5007,25.052042,-51,1,466011501246350,51496736,NA,NA,NA,NA,2016-08-01 00:00:45,0,0,68
59512779,"001970C1590D",121.044538,24.876792,-70,97,466977100566683,77569135,NA,NA,NA,NA,2016-08-01 00:00:45,0,0,77
59512780,"001970C1192D",121.43678,25.068668,-55,92,466924251106577,28570136,NA,NA,NA,NA,2016-08-01 00:00:45,0,0,87
59512782,"001970A2F1DE",0,0,-63,1,466011500798636,56354828,NA,NA,NA,NA,2016-08-01 00:00:46,0,0,NA
59512783,"001970C14181",120.485231,23.822729,-150,0,NA,22152957,-56,1,466011500791236,135684875,2016-08-01 00:00:46,0,0,NA
59512784,"001970C11CCD",120.204673,23.033545,-48,1,466011501246333,181916940,NA,NA,NA,NA,2016-08-01 00:00:46,0,0,0
59512785,"001970C11A11",0,0,-58,1,466011501246511,130593815,NA,NA,NA,NA,2016-08-01 00:00:46,0,0,0
59512786,"001970C1419D",120.581178,24.119112,-150,0,NA,29717434,-26,1,466011500791246,130646293,2016-08-01 00:00:46,0,0,NA
59512787,"001970C14157",121.514008,25.051702,-51,1,466011500791417,0,-150,0,NA,9179611,2016-08-01 00:00:46,1,0,NA
59512788,"001970C14231",121.768832,24.741716,-79,1,466011501246407,0,-150,0,NA,20285355,2016-08-01 00:00:46,0,0,NA
59512790,"001970C11767",121.57816,25.058848,-63,92,466924251106598,54300952,NA,NA,NA,NA,2016-08-01 00:00:47,0,0,0
59512791,"001970A2F176",120.689085,24.14048,-50,1,466011500798675,130639372,NA,NA,NA,NA,2016-08-01 00:00:47,1,0,0
59512792,"001970C1190D",120.502125,23.935168,-77,92,466924251106565,131801101,NA,NA,NA,NA,2016-08-01 00:00:47,0,0,84
59512793,"001970A2F18C",121.565562,25.043132,-38,97,466977100566645,28171633,NA,NA,NA,NA,2016-08-01 00:00:47,1,0,0
59512794,"001970A2F150",120.248415,22.98727,-59,92,466924100841087,157787159,NA,NA,NA,NA,2016-08-01 00:00:47,0,0,95
59512795,"001970A2F1EE",120.654412,24.159915,-64,92,466924100841060,107432973,NA,NA,NA,NA,2016-08-01 00:00:47,0,0,57
59512796,"001970C11745",121.287967,25.031377,-61,92,466924251101819,81666847,NA,NA,NA,NA,2016-08-01 00:00:47,0,0,89
59512797,"001970C11923",120.720118,24.337873,-65,92,466924251106572,105437463,NA,NA,NA,NA,2016-08-01 00:00:47,0,0,92
59512798,"001970C11D0F",121.437492,25.063717,-56,1,466011501246358,51361825,NA,NA,NA,NA,2016-08-01 00:00:47,0,0,0
59512799,"001970C1170B",121.516942,25.051045,-54,92,466924100841083,54423822,NA,NA,NA,NA,2016-08-01 00:00:47,1,0,0
59512800,"001970C1414F",120.506269,23.963963,-68,1,466011500791413,0,-150,0,NA,31053256,2016-08-01 00:00:47,0,0,NA
59512801,"001970C140BB",120.930347,24.717549,-79,1,466011500791403,0,-150,0,NA,23137894,2016-08-01 00:00:47,0,0,NA
59512802,"001970A2F1C0",121.23986,24.870153,-56,92,466924100841059,81560077,NA,NA,NA,NA,2016-08-01 00:00:47,0,0,78
59512804,"001970A2F154",120.276905,22.646925,-54,92,466924100841072,183420193,NA,NA,NA,NA,2016-08-01 00:00:48,0,0,0
59512805,"001970C1415D",0,0,-68,92,466924100841120,30411809,-74,1,466011500798672,51276310,2016-08-01 00:00:48,0,0,NA
59512806,"001970C141BF",121.483763,25.073516,-59,92,466924251104978,28926733,-150,0,NA,17696546,2016-08-01 00:00:48,0,0,NA
59512807,"001970A2F1CE",120.660783,24.155978,-62,92,466924100841063,106872333,NA,NA,NA,NA,2016-08-01 00:00:48,0,0,53
59512808,"001970C11D05",120.553855,24.099362,-44,1,466011501246353,133164044,NA,NA,NA,NA,2016-08-01 00:00:48,0,0,107
59512809,"001970C11CF3",121.437752,25.064182,-41,1,466011501246348,51361805,NA,NA,NA,NA,2016-08-01 00:00:48,0,0,0
59512810,"001970C1405B",120.622049,24.179412,-76,92,466924251104874,27651064,-150,0,NA,21543204,2016-08-01 00:00:48,0,0,NA
59512811,"001970C140DD",120.296967,23.305561,-59,1,466011501250453,47347336,-150,0,NA,26335905,2016-08-01 00:00:48,0,0,NA
59512812,"001970C14153",121.009457,24.802087,-69,1,466011500791415,0,-150,0,NA,23115170,2016-08-01 00:00:48,0,0,NA
59512815,"001970C13F77",120.98708,24.756885,-41,1,466011500798676,57381644,-150,0,NA,16784092,2016-08-01 00:00:49,0,0,NA
59512816,"001970C14101",120.497329,23.918594,-55,92,466924251104932,131801111,-150,0,NA,39427785,2016-08-01 00:00:49,0,0,NA
59512817,"001970C14191",120.333924,22.627647,-150,0,NA,28526702,-70,92,466924251104963,46145105,2016-08-01 00:00:49,0,0,NA
59512818,"001970C14197",120.976852,24.747128,-82,92,466924251104966,80275725,-150,0,NA,46079497,2016-08-01 00:00:49,0,0,NA
59512819,"001970C140E7",120.560181,24.104345,-78,1,466011501250458,0,-150,0,NA,40054187,2016-08-01 00:00:49,0,0,NA
59512821,"001970C11CE3",120.867027,24.623657,-90,1,466011501246344,39466539,NA,NA,NA,NA,2016-08-01 00:00:50,0,0,95
59512822,"001970C118DF",0,0,-72,92,466924251106519,29388823,NA,NA,NA,NA,2016-08-01 00:00:50,0,0,0
59512823,"001970C118CD",0,0,-79,92,466924251106529,29388823,NA,NA,NA,NA,2016-08-01 00:00:50,0,0,0
59512824,"001970C14151",121.337615,24.937698,-65,1,466011500791414,13989823,-150,0,NA,8850232,2016-08-01 00:00:50,0,0,NA
59512826,"001970C158E3",120.212848,23.014492,-58,97,466977100566666,180235632,NA,NA,NA,NA,2016-08-01 00:00:51,0,0,1
59512827,"001970C11781",121.38265,25.098343,-70,92,466924100841041,30156833,NA,NA,NA,NA,2016-08-01 00:00:51,1,0,0
59512828,"001970C11CC7",120.204615,23.03383,-46,1,466011501246330,181916940,NA,NA,NA,NA,2016-08-01 00:00:51,0,0,0
59512829,"001970C13F8D",121.433321,25.06826,-57,1,466011500798679,20610777,-150,0,NA,18046696,2016-08-01 00:00:51,0,0,NA
59512830,"001970C11CE1",120.205052,23.033705,-40,1,466011501246343,181916940,NA,NA,NA,NA,2016-08-01 00:00:51,0,0,0
59512831,"001970C14075",121.365822,25.064889,-71,92,466924251104886,20641366,-150,0,NA,14093,2016-08-01 00:00:51,1,0,NA
59512832,"001970C141A5",121.493736,25.056268,-150,0,NA,27765749,-64,1,466011500791250,0,2016-08-01 00:00:51,0,0,NA
59512833,"001970C13FED",120.694112,24.280632,-62,1,466011501250251,33451165,-150,0,NA,47676931,2016-08-01 00:00:51,0,0,NA
59512834,"001970C11DD7",0,0,-61,97,466977100566663,59393667,NA,NA,NA,NA,2016-08-01 00:00:51,0,0,0
59512837,"001970C11CD7",120.71695,24.332457,-56,1,466011501246338,130693408,NA,NA,NA,NA,2016-08-01 00:00:52,0,0,94
59512838,"001970C1166D",121.472578,25.057043,-63,92,466924251101811,29057057,NA,NA,NA,NA,2016-08-01 00:00:52,0,0,0
59512839,"001970C1417B",121.189156,24.9356,-150,0,NA,20166755,-66,1,466011500791233,53785376,2016-08-01 00:00:52,0,0,NA
59512840,"001970C14065",121.113453,24.893451,-61,92,466924251104916,80813343,-150,0,NA,16665780,2016-08-01 00:00:52,0,0,NA
59512841,"001970C1412D",120.919491,24.693671,-42,92,466924251104870,106006541,-150,0,NA,22264770,2016-08-01 00:00:52,0,0,NA
59512842,"001970C13FE7",120.776965,24.427935,-83,1,466011500798700,0,-150,0,NA,20462965,2016-08-01 00:00:52,0,0,NA
59512843,"001970C141AB",120.292276,22.641942,-45,92,466924251104968,183635989,-150,0,NA,46119136,2016-08-01 00:00:52,0,0,NA
59512844,"001970C1192F",121.250907,25.00126,-46,92,466924251106578,81529889,NA,NA,NA,NA,2016-08-01 00:00:52,0,0,91
59512845,"001970C140E3",120.839364,24.551493,-90,1,466011501250456,0,-150,0,NA,20452897,2016-08-01 00:00:52,0,0,NA
59512847,"001970C1401D",121.437698,25.064177,-55,1,466011501250450,51361805,-150,0,NA,16695160,2016-08-01 00:00:53,0,0,NA
59512848,"001970C14067",121.513531,25.042626,-77,92,466924251104919,15179954,-150,0,NA,15179954,2016-08-01 00:00:53,1,0,NA
59512849,"001970C14129",120.624857,24.178567,-68,92,466924251104901,0,-150,0,NA,22132904,2016-08-01 00:00:53,1,0,NA
59512850,"001970C141E5",120.23622,23.191926,-150,0,NA,23167894,-49,1,466011500790712,181826059,2016-08-01 00:00:53,0,0,NA
59512851,"001970C141ED",120.298547,22.840959,-74,92,466924251104981,47964377,-150,0,NA,28615951,2016-08-01 00:00:54,0,0,NA
59512852,"001970C1194D",121.16728,24.916795,-44,92,466924251106589,81753377,NA,NA,NA,NA,2016-08-01 00:00:54,0,0,90
59512853,"001970C15909",120.23261,23.16856,-61,97,466977100566681,184576369,NA,NA,NA,NA,2016-08-01 00:00:55,0,0,78
59512854,"001970C11CF9",121.50887,25.050405,-47,1,466011501246351,25889558,NA,NA,NA,NA,2016-08-01 00:00:55,1,0,44
59512855,"001970C1193F",120.212062,22.997128,-45,92,466924251106582,157378071,NA,NA,NA,NA,2016-08-01 00:00:55,1,0,21
59512856,"001970C14025",120.624866,24.179398,-77,92,466924251104869,106051618,-150,0,NA,21543205,2016-08-01 00:00:55,1,0,NA
59512857,"001970C158FF",120.485132,23.826375,-65,97,466977100566676,134144980,NA,NA,NA,NA,2016-08-01 00:00:55,0,0,85
59512858,"001970C11CC1",121.16038,24.90364,-50,1,466011501246327,53789984,NA,NA,NA,NA,2016-08-01 00:00:55,0,0,85
59512861,"001970C13F8F",120.734233,24.355991,-150,0,NA,26295849,-78,1,466011500798680,128025356,2016-08-01 00:00:56,0,0,NA
59512862,"001970C1420F",120.622337,24.17898,-57,92,466924251104990,106559777,-150,0,NA,28617967,2016-08-01 00:00:56,0,0,NA
59512863,"001970A2F174",120.283875,22.869978,-55,92,466924100841089,183728929,NA,NA,NA,NA,2016-08-01 00:00:56,0,0,96
59512864,"001970C14109",120.465308,23.682053,-66,92,466924251104911,33106282,-150,0,NA,34377,2016-08-01 00:00:56,0,0,NA
59512865,"001970C13F9D",121.006291,24.792024,-59,1,466011500798683,0,-150,0,NA,8577,2016-08-01 00:00:57,1,0,NA
59512867,"001970C14063",120.238551,23.183956,-66,92,466924251104900,40118140,-150,0,NA,27648269,2016-08-01 00:00:57,0,0,NA
59512868,"001970C14029",120.784741,24.45663,-65,92,466924251101810,105911053,-150,0,NA,24019,2016-08-01 00:00:57,0,0,NA
59512869,"001970C11CC3",120.943215,24.726803,-48,1,466011501246328,56331543,NA,NA,NA,NA,2016-08-01 00:00:57,0,0,94
59512870,"001970C13FCF",0,0,-57,1,466011500791265,53872919,-150,0,NA,20627627,2016-08-01 00:00:57,0,0,NA
59512872,"001970C11CBB",120.830707,24.53939,-68,1,466011501246324,128011277,NA,NA,NA,NA,2016-08-01 00:00:58,0,0,103
59512873,"001970C1405F",120.289819,22.642519,-150,0,NA,54773746,-38,1,466011500798647,184395541,2016-08-01 00:00:58,0,0,NA
59512874,"001970C11921",120.237677,23.213783,-63,92,466924251106571,157826849,NA,NA,NA,NA,2016-08-01 00:00:58,0,0,79
59512875,"001970C13FA5",120.623294,24.182834,-45,92,466924251104882,106033165,-150,0,NA,21543119,2016-08-01 00:00:58,0,0,NA
59512876,"001970A2F16E",0,0,-42,92,466924100841075,54423821,NA,NA,NA,NA,2016-08-01 00:00:58,0,0,0
59512878,"001970C11791",120.213242,23.002703,-72,92,466924100841124,40102676,NA,NA,NA,NA,2016-08-01 00:00:59,1,0,NA
59512879,"001970C140B9",120.212515,22.998859,-61,1,466011500791402,181778445,-150,0,NA,40234558,2016-08-01 00:00:59,1,0,NA
59512880,"001970C11A0F",120.683877,24.225737,-53,1,466011501246510,130904854,NA,NA,NA,NA,2016-08-01 00:00:59,0,0,101
59512881,"001970C11943",121.250968,25.001225,-43,92,466924251106584,81529889,NA,NA,NA,NA,2016-08-01 00:00:59,0,0,101
59512882,"001970C140C9",120.673695,24.214385,-65,92,466924251104929,106084107,-150,0,NA,33778053,2016-08-01 00:00:59,0,0,NA
59512883,"001970C13FEF",120.250665,23.243368,-72,1,466011501250252,47362326,-150,0,NA,14002809,2016-08-01 00:00:59,0,0,NA
59512885,"001970C11CBD",120.915367,24.687042,-70,1,466011501246325,128019489,NA,NA,NA,NA,2016-08-01 00:01:00,0,0,98
59512886,"001970C14177",120.404501,23.523112,-54,92,466924251104962,157477409,-150,0,NA,46220436,2016-08-01 00:01:00,0,0,NA
59512887,"001970C14265",121.517003,25.049619,-150,0,NA,17700388,-38,1,466011500790716,25890581,2016-08-01 00:01:00,1,0,NA
59512888,"001970C1420D",121.516878,25.050463,-41,92,466924251104989,54627597,-150,0,NA,17717252,2016-08-01 00:01:00,1,0,NA
59512890,"001970C140E1",120.491731,23.884292,-80,1,466011501250455,0,-150,0,NA,29717214,2016-08-01 00:01:01,0,0,NA
59512891,"001970C14211",120.334316,22.750522,-91,92,466924251104991,47970112,-150,0,NA,31023256,2016-08-01 00:01:01,0,0,NA
59512892,"001970C11733",121.463917,25.075688,-60,92,466924251101843,29062157,NA,NA,NA,NA,2016-08-01 00:01:01,0,0,94
59512893,"001970C14035",120.617117,24.129471,-46,92,466924251104873,106655509,-150,0,NA,27117285,2016-08-01 00:01:02,0,0,NA
59512894,"001970A2F198",120.490213,23.874363,-71,92,466924100841077,132049953,NA,NA,NA,NA,2016-08-01 00:01:03,0,0,96
59512895,"001970C11929",0,0,-56,92,466924251106575,54534946,NA,NA,NA,NA,2016-08-01 00:01:03,0,0,0
59512896,"001970C1170F",120.908898,24.682668,-50,92,466924251101838,106777889,NA,NA,NA,NA,2016-08-01 00:01:03,0,0,95
59512897,"001970C11749",0,0,-68,92,466924251101820,54361614,NA,NA,NA,NA,2016-08-01 00:01:04,0,0,0
59512898,"001970C13FB5",120.43804,23.616737,-65,1,466011500798687,47458248,-150,0,NA,47499956,2016-08-01 00:01:04,0,0,NA
59512899,"001970C1190B",120.213082,23.001343,-42,92,466924251106564,157749781,NA,NA,NA,NA,2016-08-01 00:01:05,1,0,0
59512900,"001970C14073",120.823327,24.526179,-52,92,466924251101835,106783511,-150,0,NA,33315366,2016-08-01 00:01:05,0,0,NA
59512901,"001970C1187D",121.603593,25.025428,-53,92,466924251106520,54472205,NA,NA,NA,NA,2016-08-01 00:01:05,0,0,78
59512902,"001970C1410D",120.355311,23.395256,-87,92,466924251104912,33575326,-150,0,NA,28563384,2016-08-01 00:01:05,0,0,NA
59512903,"001970C141CB",120.509949,23.995085,-62,1,466011500790697,0,-150,0,NA,14672831,2016-08-01 00:01:05,0,0,NA
59512904,"001970C11C85",121.19468,24.946102,-68,1,466011501246517,53785357,NA,NA,NA,NA,2016-08-01 00:01:06,0,0,91
59512906,"001970C141C9",120.304007,22.637552,-150,0,NA,27500142,-43,1,466011500790696,184561183,2016-08-01 00:01:06,1,0,NA
59512907,"001970C141EF",120.276039,22.646893,-71,92,466924251104982,0,-150,0,NA,29717214,2016-08-01 00:01:06,0,0,NA
59512908,"001970A2F14E",0,0,-59,1,466011500790704,57372941,NA,NA,NA,NA,2016-08-01 00:01:06,0,0,0
59512909,"001970C13F89",121.020523,24.829635,-70,1,466011500798677,14404278,-150,0,NA,13610214,2016-08-01 00:01:06,0,0,NA
59512910,"001970C11D25",0,0,-71,1,466011501246395,181827104,NA,NA,NA,NA,2016-08-01 00:01:07,0,0,0
59512912,"001970C1171B",120.707485,24.321855,-69,92,466924251101841,106124833,NA,NA,NA,NA,2016-08-01 00:01:07,0,0,95
59512913,"001970C14077",120.280073,22.642203,-150,0,NA,0,-63,1,466011500798646,184323084,2016-08-01 00:01:07,0,0,NA
59512914,"001970C1425D",120.622329,24.179036,-61,1,466011500791406,0,-150,0,NA,21438223,2016-08-01 00:01:07,0,0,NA
59512915,"001970C11CCB",121.465528,25.015053,-45,1,466011501246332,51313185,NA,NA,NA,NA,2016-08-01 00:01:07,0,0,0
59512916,"001970C140D9",120.20513,23.034029,-62,1,466011501250451,47699856,-150,0,NA,28526705,2016-08-01 00:01:07,0,0,NA
59512917,"001970A2F16A",121.434605,25.068328,-42,92,466924100841076,29419041,NA,NA,NA,NA,2016-08-01 00:01:07,0,0,95
59512918,"001970C141B3",0,0,-57,92,466924251104972,0,0,0,NA,0,2016-08-01 00:01:07,0,0,NA
59512919,"001970C1406D",120.472453,23.730031,-81,92,466924251104924,33106504,-150,0,NA,33141288,2016-08-01 00:01:07,0,0,NA
59512921,"001970C1194B",120.435235,23.601033,-55,92,466924251106588,157518349,NA,NA,NA,NA,2016-08-01 00:01:08,0,0,88
59512922,"001970C14269",120.698052,24.303254,-150,0,NA,39411717,-52,1,466011500790718,130740511,2016-08-01 00:01:08,0,0,NA
59512923,"001970C1426B",120.333009,22.756984,-150,0,NA,28222813,-55,1,466011500790719,184592662,2016-08-01 00:01:08,0,0,NA
59512924,"001970C14119",120.248993,23.00125,-63,1,466011500791407,47815980,-150,0,NA,26601439,2016-08-01 00:01:08,0,0,NA
59512925,"001970C118E5",121.771763,24.735173,-55,92,466924251106544,208571159,NA,NA,NA,NA,2016-08-01 00:01:08,0,0,61
59512926,"001970A2F19E",120.276823,22.646882,-54,92,466924100841073,183420193,NA,NA,NA,NA,2016-08-01 00:01:09,0,0,0
59512927,"001970C141EB",120.236045,23.187417,-68,92,466924251104980,40114368,-150,0,NA,47338237,2016-08-01 00:01:09,0,0,NA
59512928,"001970C15905",120.775162,24.417415,-60,97,466977100566679,93952467,NA,NA,NA,NA,2016-08-01 00:01:09,0,0,87
59512929,"001970C118CF",121.771112,24.705392,-35,92,466924251106521,208169495,NA,NA,NA,NA,2016-08-01 00:01:09,0,0,0
59512930,"001970C1408F",121.20319,24.957295,-60,92,466924251104888,79693581,-150,0,NA,21106083,2016-08-01 00:01:09,0,0,NA
59512931,"001970C11CDF",121.438585,25.064107,-43,1,466011501246342,51361815,NA,NA,NA,NA,2016-08-01 00:01:09,0,0,10
59512932,"001970C1426D",0,0,-150,0,NA,45968748,-56,1,466011500790720,186976288,2016-08-01 00:01:09,0,0,NA
59512934,"001970C13F9B",120.799078,24.504992,-150,0,NA,21198128,-44,1,466011500798682,128025611,2016-08-01 00:01:10,0,0,NA
59512935,"001970C14031",120.630274,24.175419,-49,92,466924251104934,107425823,-150,0,NA,21544314,2016-08-01 00:01:10,1,0,NA
59512936,"001970C140B7",120.471833,23.773817,-66,92,466924251104905,33146126,-150,0,NA,21069011,2016-08-01 00:01:10,0,0,NA
59512937,"001970C141BD",120.492907,23.888686,-74,92,466924251104977,31118953,-150,0,NA,28615951,2016-08-01 00:01:10,0,0,NA
59512938,"001970C11789",121.494062,25.05539,-44,92,466924100841044,28923662,NA,NA,NA,NA,2016-08-01 00:01:10,0,0,51
59512939,"001970C1188B",121.78253,24.800357,-38,92,466924251106524,208153869,NA,NA,NA,NA,2016-08-01 00:01:10,0,0,88
59512942,"001970C11911",120.381333,23.479633,-57,92,466924251106567,157519373,NA,NA,NA,NA,2016-08-01 00:01:11,0,0,93
59512943,"001970C141B5",120.27697,22.647001,-69,92,466924251104973,46209365,-150,0,NA,28762551,2016-08-01 00:01:11,0,0,NA
59512944,"001970C1425B",121.290772,24.911443,-73,1,466011500798649,0,-150,0,NA,16500950,2016-08-01 00:01:11,0,0,NA
59512945,"001970C1408B",120.459879,23.673816,-72,92,466924251104906,33106561,-150,0,NA,25051,2016-08-01 00:01:11,0,0,NA
59512946,"001970C1177D",121.41044,25.07059,-44,92,466924100841035,30236439,NA,NA,NA,NA,2016-08-01 00:01:11,1,0,42
59512947,"001970C14005",120.691504,24.260167,-63,1,466011500798704,0,-150,0,NA,21066363,2016-08-01 00:01:11,0,0,NA
59512948,"001970C11867",0,0,-75,92,466924251106505,29363233,NA,NA,NA,NA,2016-08-01 00:01:12,0,0,0
59512949,"001970C140FD",121.541429,24.982599,-55,92,466924251104915,17300386,-150,0,NA,17315698,2016-08-01 00:01:12,0,0,NA
59512950,"001970C14103",120.212407,22.998537,-50,92,466924251104879,157378061,-150,0,NA,40295420,2016-08-01 00:01:12,1,0,NA
59512951,"001970A2F16C",120.313147,23.340943,-53,92,466924100841086,157883917,NA,NA,NA,NA,2016-08-01 00:01:12,0,0,96
59512952,"001970C11947",120.750937,24.37913,-66,92,466924251106586,106913037,NA,NA,NA,NA,2016-08-01 00:01:12,0,0,92
59512953,"001970C14187",120.625232,24.181544,-150,0,NA,40124655,-47,1,466011500791239,130561035,2016-08-01 00:01:12,1,0,NA
59512954,"001970C1408D",120.252192,23.08059,-64,92,466924251104937,157852705,-150,0,NA,40109638,2016-08-01 00:01:12,0,0,NA
59512955,"001970C14021",120.694817,24.286231,-49,92,466924251104921,106723873,-150,0,NA,22118303,2016-08-01 00:01:12,0,0,NA
59512956,"001970C11CCF",121.083815,24.88466,-62,1,466011501246334,56330528,NA,NA,NA,NA,2016-08-01 00:01:12,0,0,78
59512957,"001970A2F156",121.492208,25.06185,-50,92,466924100841084,29670413,NA,NA,NA,NA,2016-08-01 00:01:12,0,0,39
59512958,"001970C1402F",121.517448,25.052595,-58,92,466924251104923,15592662,-150,0,NA,13610035,2016-08-01 00:01:12,1,0,NA
59512959,"001970C11D19",121.161398,24.904303,-56,1,466011501246393,53789985,NA,NA,NA,NA,2016-08-01 00:01:13,0,0,87
59512961,"001970C11695",121.588693,25.061035,-46,97,466977100566649,29189999,NA,NA,NA,NA,2016-08-01 00:01:13,0,0,65
59512962,"001970C14061",120.291135,23.308142,-69,92,466924251104939,40114678,-150,0,NA,40144678,2016-08-01 00:01:13,0,0,NA
59512963,"001970C158E9",121.082657,24.884533,-64,97,466977100566669,77576049,NA,NA,NA,NA,2016-08-01 00:01:13,0,0,74
59512964,"001970C11CDD",120.928502,24.7056,-61,1,466011501246341,128040982,NA,NA,NA,NA,2016-08-01 00:01:13,0,0,94
59512965,"001970C11709",120.307185,22.828683,-59,97,466977100566691,209925353,NA,NA,NA,NA,2016-08-01 00:01:13,0,0,95
59512966,"001970C13FD9",121.509245,25.050454,-61,1,466011500798693,0,-150,0,NA,14695426,2016-08-01 00:01:13,1,0,NA
59512967,"001970C14001",120.619473,24.149522,-70,1,466011500798702,0,-150,0,NA,31118829,2016-08-01 00:01:14,0,0,NA
59512968,"001970C14267",0,0,-150,0,NA,15498805,-31,1,466011500790717,56336405,2016-08-01 00:01:14,0,0,NA
59512971,"001970C1590B",120.216427,23.022177,-41,97,466977100566682,181764583,NA,NA,NA,NA,2016-08-01 00:01:14,0,0,24
59512972,"001970C11715",121.434618,25.068548,-55,92,466924251101815,30218773,NA,NA,NA,NA,2016-08-01 00:01:14,0,0,89
59512973,"001970C1419F",121.371648,25.0657,-150,0,NA,20601512,-42,1,466011500791247,51362838,2016-08-01 00:01:14,1,0,NA
59512974,"001970C11933",120.506293,23.976123,-53,92,466924251106580,132065057,NA,NA,NA,NA,2016-08-01 00:01:14,0,0,95
